Fecha muestreo	Mes	Fecha medida área	Especie nombre viejo	Especie	Charco	UM	Altura (cm)	Area (mm2)	Resolución	Peso fresco (g)	Peso seco(g)	LDMC (Leaf dry matter content, mg/g)	LWC(Leaf water content, mg/g)	LWC(otra fórmula)	LDMC(%)	LWC(%)	SLA(Specific leaf area m2/kg)	Fecha entrada estufa	Fecha salida estufa	Observaciones	Hecho por	Observaciones 2
20/07/2019	Julio	23/07/2019	Gratiola_peruviana	Gratiola_peruviana	56	Funcionales	8.5	164.921	600	0.02509	0.00271	108.011159824631	891.988840175369	891.988840175369	10.8011159824631	89.1988840175369	60.8564575645756	23/07/2019	25/07/2019		Lu Sosa	
20/07/2019	Julio	23/07/2019	Eleocharis_viridans	Eleocharis_viridans	15	Funcionales	8	33.901	600	0.00532	0.00188	353.383458646616	646.616541353384	646.616541353384	35.3383458646617	64.6616541353384	18.0324468085106	23/07/2019	25/07/2019		Lu Sosa	
20/07/2019	Julio	23/07/2019	Lilaeopsis_attenuata	Lilaeopsis_attenuata	15	Funcionales	14.5	373.032	600	0.13183	0.01162	88.1438215884093	911.856178411591	911.856178411591	8.81438215884093	91.1856178411591	32.1025817555938	23/07/2019	25/07/2019		Lu Sosa	
20/07/2019	Julio	23/07/2019	Lilaeopsis_attenuata	Lilaeopsis_attenuata	15	Funcionales	9	277.17	600	0.10648	0.01102	103.493613824192	896.506386175808	896.506386175808	10.3493613824192	89.6506386175808	25.1515426497278	23/07/2019	25/07/2019		Lu Sosa	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	56	Funcionales	10	0.6	600	0.00034	1E-05	29.4117647058823	970.588235294118	970.588235294118	2.94117647058823	97.0588235294118	60	23/07/2019	25/07/2019		Lu Sosa	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	56	Funcionales	14	4.665	600	0.00047	4E-05	85.1063829787234	914.893617021277	914.893617021277	8.51063829787234	91.4893617021277	116.625	23/07/2019	25/07/2019		Lu Sosa	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	56	Funcionales	12	8.34	600	0.00064	6E-05	93.75	906.25	906.25	9.375	90.625	139	23/07/2019	25/07/2019		Lu Sosa	
18/07/2019	Julio	23/07/2019	Lobelia_hederacea	Lobelia_hederacea	8	Funcionales	8	88.136	600	0.01295	0.0017	131.274131274131	868.725868725869	868.725868725869	13.1274131274131	86.8725868725869	51.8447058823529	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Eleocharis_montana	Eleocharis_montana	8	Funcionales	45	1650.645	600	0.4264	0.20087	471.083489681051	528.916510318949	528.916510318949	47.1083489681051	52.8916510318949	8.21747896649574	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Gratiola_peruviana	Gratiola_peruviana	8	Funcionales	7	166.48	600	0.0284	0.00282	99.2957746478873	900.704225352113	900.704225352113	9.92957746478873	90.0704225352113	59.0354609929078	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Ludwigia_peploides	Ludwigia_peploides	8	Funcionales	28	148.704	600	0.01928	0.0033	171.161825726141	828.838174273859	828.838174273859	17.1161825726141	82.8838174273859	45.0618181818182	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Lobelia_hederacea	Lobelia_hederacea	8	Funcionales	3	64.448	600	0.01249	0.00148	118.494795836669	881.505204163331	881.505204163331	11.8494795836669	88.1505204163331	43.5459459459459	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Echinodorus_longiscapus	Echinodorus_longiscapus	8	Funcionales	17	3666.523	600	1.59	0.12426	78.1509433962264	921.849056603774	921.849056603774	7.81509433962264	92.1849056603774	29.5068646386609	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Ludwigia_peploides	Ludwigia_peploides	8	Funcionales	36	284.345	600	0.0458	0.00577	125.982532751092	874.017467248908	874.017467248908	12.5982532751092	87.4017467248908	49.2798960138648	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Ludwigia_peploides	Ludwigia_peploides	8	Funcionales	15.5	114.586	600	0.017	0.00337	198.235294117647	801.764705882353	801.764705882353	19.8235294117647	80.1764705882353	34.0017804154303	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Eleocharis_montana	Eleocharis_montana	8	Funcionales	56	2625.247	600	0.49893	0.3577	716.934239272042	283.065760727958	283.065760727958	71.6934239272042	28.3065760727958	7.33924238188426	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Eryngium_pandanifolium	Eryngium_pandanifolium	41	Funcionales	95	24147.855	400	20.2	3.4	168.316831683168	831.683168316832	831.683168316832	16.8316831683168	83.1683168316832	7.10231029411765	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Eryngium_pandanifolium	Eryngium_pandanifolium	41	Funcionales	108	26124.92	400	20.08	4.3	214.143426294821	785.856573705179	785.856573705179	21.4143426294821	78.5856573705179	6.07556279069767	23/07/2019	25/07/2019		Esteban	
18/07/2019	Julio	23/07/2019	Eryngium_pandanifolium	Eryngium_pandanifolium	41	Funcionales	104	25347.143	400	18.95	3.2	168.865435356201	831.134564643799	831.1345646438	16.8865435356201	83.11345646438	7.9209821875	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	9	148.783	600	0.04065	0.00306	75.2767527675277	924.723247232472	924.723247232472	7.52767527675277	92.4723247232472	48.6218954248366	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	8	127.41	600	0.03457	0.00278	80.4165461382702	919.58345386173	919.58345386173	8.04165461382702	91.958345386173	45.8309352517986	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	10.5	170.889	600	0.06931	0.00486	70.1197518395614	929.880248160439	929.880248160439	7.01197518395614	92.9880248160439	35.1623456790124	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	38	Funcionales	6	34.5	600	0.00717	0.00095	132.496513249651	867.503486750349	867.503486750349	13.2496513249651	86.7503486750349	36.3157894736842	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	38	Funcionales	8	25.496	600	0.00505	0.00057	112.871287128713	887.128712871287	887.128712871287	11.2871287128713	88.7128712871287	44.7298245614035	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	12	186.489	600	0.07133	0.00572	80.1906631150989	919.809336884901	919.809336884901	8.01906631150989	91.9809336884901	32.602972027972	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	8	135.794	600	0.04313	0.00331	76.7447252492465	923.255274750754	923.255274750754	7.67447252492465	92.3255274750754	41.0253776435045	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	10.5	156.231	600	0.04637	0.00329	70.9510459348717	929.048954065128	929.048954065128	7.09510459348717	92.9048954065128	47.4866261398176	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	7	166.566	600	0.04147	0.00318	76.6819387509043	923.318061249096	923.318061249096	7.66819387509043	92.3318061249096	52.3792452830189	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	13	131.27	600	0.04897	0.00325	66.3671635695324	933.632836430468	933.632836430468	6.63671635695324	93.3632836430468	40.3907692307692	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	8	148.591	600	0.04577	0.00324	70.7887262398951	929.211273760105	929.211273760105	7.07887262398951	92.9211273760105	45.8614197530864	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	56	Funcionales	9	9.165	600	0.00053	8E-05	150.943396226415	849.056603773585	849.056603773585	15.0943396226415	84.9056603773585	114.5625	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	10	134.525	600	0.03897	0.00248	63.6386964331537	936.361303566846	936.361303566846	6.36386964331537	93.6361303566846	54.2439516129032	23/07/2019	25/07/2019		Esteban	
20/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	38	Funcionales	14	210.817	600	0.0776	0.00626	80.6701030927835	919.329896907217	919.329896907217	8.06701030927835	91.9329896907217	33.6768370607029	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	6	45.593	600	0.00974	0.00113	116.016427104723	883.983572895277	883.983572895277	11.6016427104723	88.3983572895277	40.3477876106195	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	4	28.414	600	0.00628	0.00054	85.9872611464968	914.012738853503	914.012738853503	8.59872611464968	91.4012738853503	52.6185185185185	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	5	21.702	600	0.00466	0.0007	150.214592274678	849.785407725322	849.785407725322	15.0214592274678	84.9785407725322	31.0028571428571	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	4	45.281	600	0.01077	0.00127	117.920148560817	882.079851439183	882.079851439183	11.7920148560817	88.2079851439183	35.6543307086614	23/07/2019	25/07/2019		Mariana	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	56	Funcionales	10	10.183	600	0.00065	7E-05	107.692307692308	892.307692307692	892.307692307692	10.7692307692308	89.2307692307692	145.471428571429	23/07/2019	25/07/2019		Mariana	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	56	Funcionales	7	5.398	600	0.00033								23/07/2019	25/07/2019	No se obs material para pesar seco	Mariana	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	15	Funcionales	7	4.663	600	0.00028	2E-05	71.4285714285714	928.571428571429	928.571428571429	7.14285714285714	92.8571428571429	233.15	23/07/2019	25/07/2019		Mariana	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	56	Funcionales	15	9.346	600	0.00053	6E-05	113.207547169811	886.792452830189	886.792452830189	11.3207547169811	88.6792452830189	155.766666666667	23/07/2019	25/07/2019		Mariana	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	56	Funcionales	10	9.22	600	0.00074	4E-05	54.0540540540541	945.945945945946	945.945945945946	5.40540540540541	94.5945945945946	230.5	23/07/2019	25/07/2019		Mariana	
20/07/2019	Julio	23/07/2019	Potamogeton_spirilliformis	Callitriche_lechleri	56	Funcionales	11	8.183	600	0.00053	6E-05	113.207547169811	886.792452830189	886.792452830189	11.3207547169811	88.6792452830189	136.383333333333	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	4	26.084	600	0.00522	0.00062	118.773946360153	881.226053639847	881.226053639847	11.8773946360153	88.1226053639847	42.0709677419355	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	6	30.726	600	0.00648	0.00075	115.740740740741	884.259259259259	884.259259259259	11.5740740740741	88.4259259259259	40.968	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	4	14.901	600	0.00259	0.00036	138.996138996139	861.003861003861	861.003861003861	13.8996138996139	86.1003861003861	41.3916666666667	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	6	20.154	600	0.00267	0.00071	265.917602996255	734.082397003745	734.082397003745	26.5917602996255	73.4082397003745	28.3859154929577	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	5	26.367	600	0.00557	0.00077	138.240574506284	861.759425493716	861.759425493717	13.8240574506284	86.1759425493716	34.2428571428571	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Alternanthera_sp	Alternanthera_sp	91	Funcionales	6	27.869	600	0.00632	0.00072	113.924050632911	886.075949367089	886.075949367089	11.3924050632911	88.6075949367089	38.7069444444444	23/07/2019	25/07/2019		Mariana	
20/07/2019	Julio	23/07/2019	Ludwigia_peploides	Ludwigia_peploides	56	Funcionales	11	81.125	600	0.01154	0.00173	149.913344887348	850.086655112652	850.086655112652	14.9913344887348	85.0086655112652	46.893063583815	23/07/2019	25/07/2019		Mariana	
20/07/2019	Julio	23/07/2019	Ludwigia_peploides	Ludwigia_peploides	56	Funcionales	10	185.132	600	0.02836	0.00381	134.344146685473	865.655853314527	865.655853314527	13.4344146685473	86.5655853314528	48.5910761154856	23/07/2019	25/07/2019		Mariana	
20/07/2019	Julio	23/07/2019	Ludwigia_peploides	Ludwigia_peploides	56	Funcionales	12	142.131	600	0.02048	0.00315	153.80859375	846.19140625	846.19140625	15.380859375	84.619140625	45.1209523809524	23/07/2019	25/07/2019		Mariana	
20/07/2019	Julio	23/07/2019	Lilaeopsis_attenuata	Lilaeopsis_attenuata	15	Funcionales	17	659.631	600	0.264	0.01526	57.8030303030303	942.19696969697	942.19696969697	5.78030303030303	94.219696969697	43.2261467889908	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	91	Funcionales	8	142.27	600	0.06205	0.00468	75.423045930701	924.576954069299	924.576954069299	7.5423045930701	92.4576954069299	30.3995726495727	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	23/07/2019	Isoetes_sp	Isoetes_sp	91	Funcionales	9	109.668	600	0.02995	0.00248	82.804674457429	917.195325542571	917.195325542571	8.2804674457429	91.7195325542571	44.2209677419355	23/07/2019	25/07/2019		Mariana	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	15	566.8	600	0.20877	0.0448	214.590218901183	785.409781098817	785.409781098817	21.4590218901183	78.5409781098817	12.6517857142857	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	12	286.974	600	0.04954	0.01863	376.059749697214	623.940250302786	623.940250302786	37.6059749697214	62.3940250302786	15.4038647342995	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	8	509.006	600	0.1205	0.03421	283.900414937759	716.099585062241	716.099585062241	28.3900414937759	71.6099585062241	14.8788658287051	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	11	311.707	600	0.10164	0.03001	295.2577725305	704.7422274695	704.7422274695	29.52577725305	70.47422274695	10.3867710763079	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	10	492.18	600	0.11277	0.02991	265.230114392126	734.769885607874	734.769885607874	26.5230114392126	73.4769885607874	16.4553660982949	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	9	626.97	600	0.16659	0.03743	224.683354342998	775.316645657002	775.316645657002	22.4683354342998	77.5316645657002	16.7504675394069	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	19	721.545	600	0.18652	0.05026	269.461719922796	730.538280077204	730.538280077203	26.9461719922796	73.0538280077203	14.3562475129327	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	8	346.897	600	0.08711	0.01956	224.543680404087	775.456319595913	775.456319595913	22.4543680404087	77.5456319595913	17.7350204498978	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	8	416.006	600	0.10703	0.02026	189.292721666822	810.707278333178	810.707278333178	18.9292721666822	81.0707278333178	20.5333662388944	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Stenotaphrum_secundatum	Stenotaphrum_secundatum	9	Funcionales	11	291.268	600	0.10426	0.02366	226.932668329177	773.067331670823	773.067331670823	22.6932668329177	77.3067331670823	12.3105663567202	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp2	Eleocharis_bonariensis	9	Funcionales	14	145.736	600	0.0261	0.00649	248.659003831418	751.340996168582	751.340996168582	24.8659003831418	75.1340996168583	22.455469953775	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp2	Eleocharis_bonariensis	9	Funcionales	15	123.335	600	0.0297	0.007	235.690235690236	764.309764309764	764.309764309764	23.5690235690236	76.4309764309764	17.6192857142857	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp2	Eleocharis_bonariensis	9	Funcionales	10	93.059	600	0.0182	0.00375	206.043956043956	793.956043956044	793.956043956044	20.6043956043956	79.3956043956044	24.8157333333333	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp2	Eleocharis_bonariensis	9	Funcionales	10	140.03	600	0.0453	0.00767	169.315673289183	830.684326710817	830.684326710817	16.9315673289183	83.0684326710817	18.2568448500652	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp2	Eleocharis_bonariensis	9	Funcionales	15	132.041	600	0.02921	0.00731	250.256761383088	749.743238616912	749.743238616912	25.0256761383088	74.9743238616912	18.0630642954856	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp2	Eleocharis_bonariensis	9	Funcionales	13	175.623	600	0.03866	0.00579	149.767201241593	850.232798758407	850.232798758407	14.9767201241593	85.0232798758407	30.3321243523316	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp3	Eleocharis_sellowiana	9	Funcionales	20	243.281	600	0.03495	0.01864	533.333333333333	466.666666666667	466.666666666667	53.3333333333333	46.6666666666667	13.0515557939914	24/07/2019	30/07/2019	En etiqueta figura sp3 ó 4	Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp2	Eleocharis_bonariensis	9	Funcionales	10	108.084	600	0.02504	0.00465	185.702875399361	814.297124600639	814.297124600639	18.5702875399361	81.4297124600639	23.2438709677419	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp2	Eleocharis_bonariensis	9	Funcionales	16	176.238	600	0.02819	0.00671	238.027669386307	761.972330613693	761.972330613693	23.8027669386307	76.1972330613693	26.2649776453055	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_sp2	Eleocharis_bonariensis	9	Funcionales	17	265.446	600	0.06934	0.0132	190.366310931641	809.633689068359	809.633689068359	19.0366310931641	80.9633689068359	20.1095454545455	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Hydrocotyle_ranunculoides	Hydrocotyle_cryptocarpa	9	Funcionales	9	151.419	600	0.03873	0.00489	126.258714175058	873.741285824942	873.741285824942	12.6258714175058	87.3741285824942	30.9650306748466	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Hydrocotyle_ranunculoides	Hydrocotyle_cryptocarpa	9	Funcionales	11	105.735	600	0.01368	0.00222	162.280701754386	837.719298245614	837.719298245614	16.2280701754386	83.7719298245614	47.6283783783784	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Hydrocotyle_ranunculoides	Hydrocotyle_cryptocarpa	9	Funcionales	10	211.403	600	0.03361	0.00655	194.882475453734	805.117524546266	805.117524546266	19.4882475453734	80.5117524546266	32.2752671755725	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Hydrocotyle_ranunculoides	Hydrocotyle_cryptocarpa	9	Funcionales	8	252.017	600	0.04284	0.00535	124.883286647993	875.116713352008	875.116713352007	12.4883286647993	87.5116713352007	47.1059813084112	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Hydrocotyle_ranunculoides	Hydrocotyle_cryptocarpa	9	Funcionales	9	92.156	600	0.00531	0.00235	442.56120527307	557.43879472693	557.43879472693	44.256120527307	55.743879472693	39.2153191489362	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Hydrocotyle_ranunculoides	Hydrocotyle_cryptocarpa	9	Funcionales	9	92.819	600	0.00586	0.00195	332.764505119454	667.235494880546	667.235494880546	33.2764505119454	66.7235494880546	47.5994871794872	24/07/2019	30/07/2019		Lu Sosa	
20/07/2019	Julio	24/07/2019	Eleocharis_viridans	Eleocharis_viridans	38	Funcionales	10	71.371	600	0.00857	0.00153	178.52975495916	821.47024504084	821.47024504084	17.852975495916	82.147024504084	46.6477124183007	24/07/2019	30/07/2019		Lu Sosa	
19/07/2019	Julio	24/07/2019	Eleocharis_viridans	Eleocharis_viridans	9	Funcionales	11	55.27	600	0.00866	0.00288	332.56351039261	667.43648960739	667.43648960739	33.256351039261	66.743648960739	19.1909722222222	24/07/2019	30/07/2019		Lu Sosa	
